resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",LR,16105.4,4058,4351,32.9,Run,Run,,Strava App,16544211341,2025-11-23T13:11:58Z,2025-11-23T08:11:58Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,14,9,0,9,0,"{'id': 'a16544211341', 'summary_polyline': 'wz`zF|hufOu@qBGYk@}AOa@KKWFuAAKDYIEBWEaCE}@GcBFeAAgDDwAHgHBaAPs@CaCHuCAcILs@DYEe@WyBFoBCu@BSJQReFJmBUsAHaA?eBGeBHqAEeBNcAAQDUNcAPiDDWEkADe@CqAHqB?{@HaG?u@F}@AeBHeC@MBGC}@HkC?sFN]EcBHoEHqD@g@@SFGJ]PoAE[Fg@CqCJk@C}EH[Cm@B]IEB]EeBNUCcBB]Fo@GWBm@Ic@DeC@e@CoBT]?]HMCyA@aAO{BLWCoA@o@Dy@A}BF_AF_@@wAGy@JWC{AHe@FUTI?k@?[Kc@AmBDMCm@D_BBUHc@FMASIeBGwABw@LKIm@FuCJi@FmC@[F[E]BaACy@A[HcB?w@H{AEoAJcBD{B?wBQiA@Y@s@X]EsA@[EiAAo@@c@Ma@F_ABoAKYDm@G_@@uEMW@uCKsECg@EmA@eAK}@Wi@@_AAk@EkA?o@Ru@@_DKk@Ds@I]BiBI{@HyACWGsA?QCcBJ[K}C?kAGQE[Qs@CsEJSEmBJcAC_FJwBCdD@RElABJExA@JClABfAK`ABxAK`AAr@Dt@\\XCZFp@?p@E\\DXE^FXHd@?f@Kh@Hx@A`CJr@KZBz@CvALj@AXGp@HPCbBBp@EZKXCpCHn@Cb@Fn@XpAFv@C~ENtCAl@Ft@ARFXCl@HT?NCfAAZFHEzBL~AGZLjAEVFn@Ap@F^KRFt@Ux@Ed@DRCn@BfAP|AIvB?t@Kx@?ZH`@KTBf@G^BXELBp@Gx@BJE^?`@HZE|@@n@Gb@Db@Mp@BbAIrBGL@tCMnA?r@PVAv@S\\DzDMzBL\\GTWH?PDf@?ZGjDIr@@lAItB@n@Ij@Dp@Gh@BfBI^DZCr@L~@CRBfEa@vADfAGzBHHC`D?`BGRGnBLxAEd@BVGpA@xEGTEdB?ZCVULEx@GzAB^EfBEzC?REp@?TGb@DbEM`B@VE^@~CIxB@rCOlAAlAAjDB~FUpF@n@Eh@Mn@Wd@FfAEXIt@A|B@JCfAArAFpBGfBTj@It@Bt@Gp@Bf@G`@]\\AxA@NCFBjCEv@Zl@?`AG`B@LEh@@XCbFCd@EdA@XGrA?l@KzB?|@GvA@ZEZBj@G\\B~EO^Bz@ErBHHDpBHXCpB?HJPl@JJd@~AZt@J`@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.13302, -85.14805]","[41.133059, -85.147935]",,3.969,5.33,FALSE,FALSE,FALSE,262.5,246.3,17631488310,17631488310,D40D2B95-7F2C-4DC4-AFC8-FFD2FFBC4009-activity.fit,FALSE,6,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",3x150s,643.7,96,96,0,Run,Run,,16524836970,2025-11-21T15:11:15Z,2025-11-21T15:11:15Z,(GMT+00:00) GMT,0,,,,0,2,0,1,0,"{'id': 'a16524836970', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g25537727,[],6.706,,0,FALSE,FALSE,FALSE,,,FALSE,0,0,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",Lovely Run,12331.5,3199,3726,38.8,Run,Run,,Strava App,16524735354,2025-11-21T13:17:16Z,2025-11-21T08:17:16Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,2,8,0,4,0,"{'id': 'a16524735354', 'summary_polyline': 'gcbzFjymfOGROlA?\\K~ABrAT|@FL^Zj@NfALHHF?\\NRTF@HLD?j@z@Zp@`@pAPr@J`A@`BIt@On@c@dAg@t@E@GNg@^GL}@t@e@hAI^IbA?\\Fr@FFLz@Dj@Gx@Ot@BPP@TVtAv@h@NPLh@RtBdA\\DHLJBf@ZzBfALJP\\d@LbHnDz@Z\\@TPvB~@TPRFAHFP?FIR?HKh@?HNHLVEh@DnCErADt@AdABpEDpADxENt@At@@h@BP?hDBj@At@F~BCxAFlA?zDHzCERHpAE`@FrAA~@BDE|@Av@BDEl@BNCVDVAh@CXD^Az@B`@EjAFlAH`AAh@A|@D\\A`@BHCPD`AC^DpBArAJrGCRBd@A^Bb@@dBEb@D^CPDf@Ad@Bt@@xBCf@HhGC\\BN?fBAZDnACbADz@ARFbAEZFt@HD@FDtA?HMH\\PKHU^E\\?Vi@oAKa@o@uAwCuIMUOESF}@Ei@DkGUy@J}ACaDJiAAyAF}@CeDHs@Ju@EUDs@Am@F{AAaGFo@F[CuAFe@?]OUCgAGcB?eBFSFc@X]CwDLa@A]K]CSMCU?iDKyI@i@CYAuABuBKuDBuAG_DDm@G}A@uAEQ?oBCg@@g@Ce@@cACgA@UAu@IcADeAIo@@gCGuA@eCG{GEsAAcECw@?aAEeC@cACQ?gBCg@Be@E}@?iDGgB@eAEa@BgAEc@@mACQ?y@Be@CI@sAGg@?kA@yACuA@c@G{@AmEG[BQEc@Dy@AmACq@M_@@e@Em@]gC[oAQg@S[Oq@JMXKtC}Bv@{@TOTc@zCaERa@lAiBRAT{@ESGGi@As@]}A}@qDeBEGk@WcAq@}@i@]KyA}@gBm@{@e@_@Oo@Oc@YeBk@e@U[Wq@Sw@e@yBaAw@i@L]XeBHw@J]?SP_AF{@Ja@\\kDPOj@CZYVs@`@g@f@aAb@g@r@sAb@g@L]Xa@Nk@JgBDS?OHs@Dy@JUVOV[b@{@JiAC_@@Q?u@GuAKk@?SCa@Fs@Em@P{@TUNEt@Hr@VZPT@t@RbA^BDt@Xh@JtDZ`B@ZEvBFh@Hz@AVCpDVTAdE~@d@Pf@FzBh@NJTf@d@n@zAn@x@TrEbCfBfAvCzA', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.137523, -85.106383]","[41.137423, -85.106162]",,3.855,9.3,FALSE,FALSE,FALSE,252.4,232.1,17611739983,17611739983,B75DFEC8-1AAB-49A3-81DB-9405CB057E90-activity.fit,FALSE,2,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Pedal Stabbed Me,9978,2400,2400,0,VirtualRide,VirtualRide,16516214661,2025-11-20T14:21:19Z,2025-11-20T14:21:19Z,(GMT+00:00) GMT,0,,,,0,4,2,1,0,"{'id': 'a16516214661', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,,[],[],0,,FALSE,FALSE,FALSE,,,FALSE,0,3,FALSE,,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",20min WU -20min Fartlek -20min CD,14848,3802,4410,46.2,Run,Run,,Strava App,16509081297,2025-11-19T20:19:54Z,2025-11-19T15:19:54Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,4,0,1,0,"{'id': 'a16509081297', 'summary_polyline': 'kw}yFlalfOZOVq@VFPO?]N[Ea@@cAKiAPw@Ei@Bo@JEFQEsAn@c@V@@QIQB]Eo@Jw@E_@IK^i@BQNK^s@Da@EYCiCGWKEaAA{AFKQBc@I_@Bc@I{BE{ITWLaAG_D@aBGsB@gAG{DIqCBoAG_HDOFAvAFbBAhAELVC^DNPTt@?zDKzAFzDGjFUXGhADr@Al@Kt@ArD@zAQn@Bl@GPGHM?cAE_AB[Gs@B_@EMCyFEM?gBGwABe@E{@AeBEG[Hc@CQF[OBoAE_BBc@IwC?iEBa@DG^AhA_@p@?JKG_@Bk@IeB?kENm@Fm@d@wBN[d@_C\\mA^{BB}@GcDD{@IyEDQl@QT@h@OHHzBGlAONTVFCn@Jt@ZIjCEJNB`@G|BFx@BrCn@fCHt@d@`BHbBNf@d@`@VDzFSVI^u@?aCHm@Xo@h@k@bCMTOZa@`@i@Tc@EOWM{@sAoCyCOk@g@g@oAqC}@oAyAu@]Eu@UiAI[Fq@Zc@j@Qb@If@Cj@@`CFt@?`BCl@HxCJn@x@|DZx@Df@Ap@Nt@d@d@`@FvCGlBSVSL[H{@G{@Dq@V{@l@k@\\Kf@BjAQ`AiANa@?QHKSKKWyAkBuAsAAe@o@k@Yc@{A_DW[cAw@{@]YAuA_@i@?w@T]Vg@bAOpADnGDd@B~Cl@pCVzA^xA@fAT`A^Z\\DfGUTURi@De@Es@FmA`@_Ax@i@p@?~@Mp@i@r@oACSQEy@sAwCaDMi@c@k@cAsBe@w@o@s@uAs@qBa@UAkAPs@v@a@jAGdFPbHFd@N\\B`@h@pBf@dCCh@Hj@NZl@d@bAKpD?l@S\\o@PiAE_@Bo@V_ATYVOnBQ`@Qn@o@DOd@q@D@LZb@j@h@b@^Np@BfA[jAGrCGPHCt@D\\?dCFrABlGDf@BxDDz@Av@DpCF`B?zBDbCCNBj@DDAtABVL`ICNDb@C`@JxE?dBD`@AnBLfGEf@D|@G`@JlBEd@?bBFd@Ch@D|@Lh@AfCB|BHjB?rCDR?~@Ax@JlEA`AB~AFf@AxCHhBC`ADN@xDBNDdCCZHjBGtA@`@Q@WK_GP_AHkD@kIPeKZuEDaHNyI\\cHHa@Ls@GwCLmBAyGVmHHgFTwDBkAFOLGX', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.117666, -85.101943]","[41.117502, -85.100917]",,3.905,7.14,FALSE,FALSE,FALSE,248.2,235.6,17595894408,17595894408,AB2672C8-8E68-4E6B-A505-F45FB0A69FDD-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",2 mile warmup - 6 mile @6:30,12875.4,3278,3644,39.7,Run,Run,,Strava App,16495061461,2025-11-18T13:19:08Z,2025-11-18T08:19:08Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,6,7,0,4,0,"{'id': 'a16495061461', 'summary_polyline': '}~}yF`xmfOfDzArIlDv@^DVRf@NLrIrDBHKnAD`COjAOb@a@b@CLK@WQs@Pc@f@c@lBq@nBIDOIs@MWWe@y@a@EYDk@oAo@YYu@o@c@Yi@eAe@e@i@q@]KMSq@CA_@Tm@o@IQBW^[\\kALQ^SV_@p@wDFaAAy@B]DQHGXw@Ja@Ny@CSMUY[G_@Wy@UWc@QMQEc@_@}@A_@Qy@MY@QGe@i@o@G_@S]Gq@Yu@WWKCO[cBo@Qa@G_@iD{AU]W?OW][o@A_@k@]QYAMM_@s@WOQSUFKLCt@Q^AjBD`@?rADp@C`@Ff@?t@DN@d@EtA?n@DhCBDX?dAz@pAd@bB|@v@Er@t@V`@l@`@dAZj@\\|@ZZBb@\\nFxBpCnAh@^H~@En@NbALb@Ah@Mb@IbBFzAAZBhADXLFFN?RIZVt@b@b@r@fAd@d@eAdCUf@GZg@dACPq@~AG^?zBQ|DBHCp@MRa@TQ?SQ_A[iAw@qBw@c@[OAo@i@cAk@gBw@kBm@qEkBaDmAqDkA_Bu@{DqAWQy@UeDsA_Bg@}@a@_E}AQ?g@Ym@Mc@Y]I_By@_AWiAi@cHsBkBeAk@i@We@Mc@]o@eAyD]aASg@u@oAG]CaBAkAB_DDg@IMu@?IME@AHFRM\\?xADDNOCc@HcAM_IGqAIGWJkAD_Ah@YCa@Uk@KsCiA{BsA_Bs@UC]WaBy@W]qAk@{@o@y@}@]}@e@]MS[w@]_@[MGO]yCGkA@gCUs@OWZh@Nl@GlBZhDDz@N`@n@Zj@tAZJ`@`AjApAd@`@rAj@p@r@hBx@ZFtAn@fBdArDdBp@JZRN@b@MPSTEzAGVBAl@D\\DrIKdAQGFc@DuALEVPHAFNRHB`@Gb@@jF@n@Hl@JXXVL`@RZl@fBXnAhAbDt@dAh@^|Al@\\DxAl@pCz@R@~B|@vEtBb@FVRfA\\vCfApChA|Aj@b@J|ErBpOzFx@RzEjBjClAfCzA|DfBv@d@b@NTGX]BQLaDAYDe@@iBLgAPm@zA{Db@_ALc@\\o@Hg@N[BYMOWIgB{Ay@_A?{@EwCPmDS{AEmASu@i@WgAm@WEeB}@kAg@wCeAaAc@', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119446, -85.108243]","[41.120413, -85.107732]",,3.928,6.66,FALSE,FALSE,FALSE,240.7,230.9,17581798408,17581798408,C0B416FA-9E98-492D-B502-93AD9F8467F9-activity.fit,FALSE,2,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Grandma Loop,8263.4,2264,2324,20.9,Run,Run,,Strava App,16489082874,2025-11-17T21:37:32Z,2025-11-17T16:37:32Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,3,2,1,0,"{'id': 'a16489082874', 'summary_polyline': 'gs}yFzmlfORCNBBDAp@Df@DFHFd@Kb@H`@^T~@DVB`@DlDBLCVDhBClA@DEh@S|@EFG@OA]NCDAR@FIt@MVK`@ED?HM^CLY~@?^Ix@o@bBIJELYZG?MIEDQGMFEd@Kh@OVALWr@ENEpBMfAe@jCOJUBKFYh@CPWv@URENDRBDRNZZFBFAPWLBFZAFBNJLp@ZLNNHLRRBj@`@^n@LDXTHNFXFHh@VT`@HXVNN@JCJ@FN?HQRa@lAg@hA_@lAe@~@OPG?GCEGG[MAQKOE]?GFa@p@]~@EBQd@uApC[z@GFa@[QEcAm@[YYOMEOMe@Wq@SOIc@O}@a@_AYg@Us@QoAm@oBu@UMg@MIIUEOKq@OyAq@QA[UMAe@Uu@QUMM?g@SGASMSGOKWGUMQEKE[ICEMAiAg@s@USMYEYQi@OUMy@YSMeA[k@WE?[Mi@MYQgAe@MKSEII_@O]E[MIIqAe@WGEEUIk@K_A[g@Ug@MGGM?QIMACEWOUIgA{@[e@y@}BG[MUs@sCSe@KK[i@SWK_@AQG_@EEI@MGMOE[@KEGSAa@]KKGO]]W]s@i@IKSCk@\\OBGGEQMOMIQWSQ_@e@i@_@QUOOMGQQUMGIMGAEc@Wc@m@QQe@SYWcAe@{@i@{BmAEGOEQOYKSQG?IIOGc@[YISQk@USS]MMO[KII_@QAF?@RFVPn@TtAz@lBbAJHJFF?HHXJTPv@d@VHBFv@`@HJVJBDJBVR`Ah@D?VRJDDFTRBFLPD@t@h@BDD@DFXTBFNLHDNLBFJFBDZT@Dr@p@h@v@RJRA^_@P?JFDHb@h@b@f@DBBHZZF@JHB?JH\\DDEDMAe@@a@Iq@GO@SHq@Aw@C]@QCO@y@CU?k@A[@UNFJAJGBMAKGSAm@?gBCwAB{@AGBe@G}@Dc@Ec@B]AQ@GKoA@wAEgA?i@CEBIE{@@s@HUNEFBNHHLJDd@`@D@BFLDFDVHDFRL~@`@L@VJr@Jz@BRIXCTDLC`CE\\ELBf@EN@h@E`@@FCb@Cn@@VEp@@|@GX@h@ADCVBZGj@?LCZ@xBM~AMJ@VExACH@^EX@TELBpAGZBXEZ@PCnA?FBz@KNB~@GZBZCRFHAFG~@HZCp@Bh@CDC`@DREbBALCL@PGZDbAC', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.117638, -85.101709]","[41.117716, -85.10152]",,3.65,5.18,FALSE,FALSE,FALSE,243.4,230.9,17575766430,17575766430,998D6314-B2AA-4558-8E27-BBF5B2F522ED-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",MD LR,8347.9,2470,29696,37.7,Run,Run,,Strava App,16479873358,2025-11-16T13:17:15Z,2025-11-16T08:17:15Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,3,2,0,1,0,"{'id': 'a16479873358', 'summary_polyline': 'w~}yF|wmfORFRLTF|@b@HBRJDDXHFHTDTN\\HJH\\LJJFAFBFJFj@FVCj@@RR`ADp@CXMv@?p@CN@dAFz@?hA\\j@JT?FLTB@DNDDLZPXVp@RVNb@CRILFPJHLZPP`@NPDv@?^DVHR?PDNPDJJ`@@`@JVJL\\@DBJIX@DCvAQ`@?TSDARDRGl@@f@P^XTFfAj@LBzAj@J@^TRFNDLAJIXC^Lj@F~@BFB^Dj@IXBVCv@TNCTQFC`@AFCPCXDf@EZBv@CXGjABJEXCNDXARB`@GR@PGr@FDAdAELCb@Dr@GRBjAGJDj@AFGH?`AJj@ENB\\EDBb@Cd@@PE^BZEXDPID@bBAHBZK^@JDJAFEVDXE~CENCb@@XCb@BVEV?D@HCJBh@GVBJCFBFCPCTBz@AZEp@?ZDJGD@~@Cf@@b@IfA@jACDCJBfAEj@@VE`@@hAI`@@ZGXBpBIJBTEn@@dACBCTD~AM`DCTCz@@t@GN@rBIrB?NEb@?NC[GIU?KEGECu@DOAGECWA}@CW@[C[?]AUKE_@F]Cm@BGBs@AwAHo@As@Dk@?yCFGBq@BYCYFa@A}@FcA?c@AKBWAiAFoB@u@Dy@?MEe_@xGUCWFg@Aw@DEAsB@e@D_@AwABWImA@k@OUMs@o@o@s@GKc@a@KAOHe@EECQWYSKQWWk@o@WS_@e@UOYc@YUYa@aA}@S[SOCEYW_@c@SMg@q@SMq@s@GKSKOUEAOWICCGWQQSSQGMEAMMAG[a@C?QKOSYSSSEAi@g@ICIDILOPMXe@v@KZKFk@UG?iA_@sAYOAI@Ox@Cf@[nAKRCVIVAXKh@KXMl@QRG?EGBOHiD}Am@OMM?WQUGGAOHYBCDGAKMyAq@e@MCEc@MKGMAk@e@QWMK_@QSMi@MKIc@Em@]q@USO_@O[IIISGaAg@{Am@OKWIGGu@WSKICUMUG]QUCoAo@UEc@YE?c@[G@SOWEOKCGSWWQg@g@KCYH]CKKYIe@YQESQk@Ue@_@UMUQYICQBUCW@YEi@@i@De@?YAG@c@I{ACUEo@?a@EaB@YAa@@uAT}@B_@BEL?NCD@PTLHFLV`@\\TFCLDRRLPHFJBDDD@b@@VXZVRDJRHFPDVPD?VNLBb@RPDPJFNF\\T\\`@NHHLBj@ZJLPNNPDTJP', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.119424, -85.108242]","[41.119084, -85.106738]",,3.38,5.08,FALSE,FALSE,FALSE,243.4,229.1,17566500889,17566500889,7684E4E7-3C91-4089-8673-90F081D7001E-activity.fit,FALSE,2,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",No Way My Loop Looks Like A Dude Looking to the Left,10248.1,3018,3310,47,Run,Run,,Strava App,16459588418,2025-11-14T22:19:46Z,2025-11-14T17:19:46Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,5,2,1,0,"{'id': 'a16459588418', 'summary_polyline': '_x}yFnklfOUaAEs@?iAFOZ_@@QHYJMEUFEVF|DWr@B~CIzCMjA?h@EdEClBIR@fBIREVBlCMx@BrBI`AL`@IL@t@Qf@@dJWp@@dDQnBALEPB`BCdAGhBGTBxAIXBrBE~@IbB?|@GhB?XEfA@~@In@Bn@EHGj@FJERDn@GXDzDQRBtAGp@@b@GxAAFCVDTI`@BPGdGIt@IhGGpAKlA@h@IRMVNdA?XEl@Cl@Bl@G~AENBHFE^BTCb@BJAfBBP?\\@N@p@CPDp@Cd@D`@CZDz@A|@HrC?fFHlDAbB@ZAb@@bAB^C\\BLCR]EOB_DD}@Nc@b@Q\\WFYl@CFFR?FWP_AzAGRIDa@p@MXi@P[?wAPUC{AFUCa@S?aA@QCQ?QIU[Y_@MgA@a@Cc@FIGAMH]Ge@?cAQy@B[IO@OEUMK{@CKO?SQKk@@KEUH}AAWRMP?FBTCf@J|B@nABTCLBPBxBGJ_@J?RBRCH@f@ENOFa@@MC{BHy@AoAH]CyAJoAAUFg@Ei@Hi@AYBo@E_DJ}@@_@CID_@DiABi@EeAFUAKBu@AiBJUVAFD`@A^Bh@CRB^Az@Dd@C`@B^ANBX?n@Bd@A`ADvACx@Dd@CP@vACHF|@CPDb@Ch@BXEVBp@CNB`@Aj@Bd@CPDv@AhAGJIAMIS@c@Ka@SYUs@q@S[WSaA}@IUSMc@k@SM_@[k@w@YOc@e@KGw@aAq@i@i@o@IQm@e@m@w@GAYYIO]WU_@KCa@c@IA[Lm@a@MSc@]S\\YVK@c@Ek@@m@QAE?UFc@?iADUCYOE]ZYj@UZIROHSb@CRMXC^KRATWz@Gb@W`AEd@IRCTUv@Yb@a@Vo@FWOe@OIKWGm@[ASDOJeBHe@@[NkACKKMoCkAw@YSA}@e@WEWQ}@]s@g@eAKoAo@{@S{DcB}CyAuAe@[UYEUQqAk@s@SqAm@c@Y_A]e@c@WIi@s@c@BqAc@SIIKG?gAg@e@Wc@_@WKGMBc@Ee@Bu@A_@FkACM?y@KaBKaGF}@L_@BS?c@Q}@@QPYNMFOJu@FSx@aADMF_AL_@ZYt@G|@?v@GxAE|C?h@Gt@Jf@ILHNZHBVE\\RHVFh@N^^LT?NFl@z@F^', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.1176, -85.101515]","[41.117725, -85.101422]",,3.396,4.74,FALSE,FALSE,FALSE,246.3,231.2,17545973415,17545973415,BEE647AF-42CC-4875-AE93-0BDFBD46C5DE-activity.fit,FALSE,0,1,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Forgot How To Run,8808.7,2642,2653,29.9,Run,Run,,Strava App,16440125809,2025-11-12T21:35:17Z,2025-11-12T16:35:17Z,(GMT-05:00) America/Indiana/Indianapolis,-18000,,,,0,4,0,1,0,"{'id': 'a16440125809', 'summary_polyline': 'yu}yFhalfOXCVBn@Gh@Y\\e@TBVEX@HC@GGW@_@E]BWEaA?sBCk@Sc@MQEAYi@IIM_@GsCDeAAQIK@KLGLQp@qA@m@EyCIYGEYBUIyAJSGGY@_@ImA@kACw@AuACGBQCgABMEc@@c@Cm@HUJEHSDi@Au@EeABOCw@@oAEa@@O@g@GsA@_@Eg@?oACg@?cACO?mAA]B_@E{@@OA_@@_@E]AgB@WDCfADfEIFNCf@@TDLFFN@t@?pBMXDz@GjABjAGT@BCnA?dAGh@?LGn@Dt@Cv@GTDf@Kv@B~BMfA?~AKLBh@?ZGp@Cd@@FHCr@@l@Ln@O^?FSjA?\\JZ\\Hb@BZGv@Fl@EDBl@?ZDNJNA\\L`APjADx@CHPCdABdALtADHAFJl@J\\Fb@Tx@RNFAHCFKp@UR@B@FLAh@DDP?FLGXFl@Ar@BTEn@BTAx@Br@@t@AFUPG\\B`@A\\BDCVB\\C^Fp@Cx@EHS?oA`@_@`@M\\APELKl@a@lA@JHFLIb@A@MOQ}@MiBXMHCDBDCl@B`@ADDJCNJP^@HDE^BLCNBhAGd@BDCNHhAAd@BNCTDl@CXDj@?hAB`CDh@@xADNDb@@DJBZIT@VE|@?xBIj@?BJCZBbAAd@Bt@Cx@B\\Cd@B`AAp@DLC^F`@?dDD^@`DA^FhDA`CF|AA|AFj@CTDt@A`DHpCD`@GZSEK@CDuBFU\\@z@AZDNCHBd@Af@D~@?pA@FANBb@@j@E\\BPB~ACp@D`@Ah@BVCVB^Al@Bl@Ab@Br@ETSVOp@OTa@jAIJGAI]QGGMeAeAu@o@U]UOUYQMOWKGGKY[u@o@KQg@a@iAsAk@m@WSc@HMEQWYQi@s@KGu@q@GKUDa@b@OHo@EYBg@QGq@@qCGAKBGHYRWf@MNSf@GBw@Wk@ImBw@SCKJUn@Mb@Gt@GPGd@[tAGr@EJ?LMf@QLCE?u@F_AJi@EWEEQAGIyCqAs@sAG]GMAOOWA[MIY]o@g@QW[G}@e@}@Y[WIKOc@QWM]q@w@Rq@I_@QSWMk@gAD]DSHIFa@FMLg@HSLk@JmALIj@IFMR_A?_@BQE}C@QEuAB_AG{AE_@Me@o@y@Qe@Ke@C_@CO?]GSMS[Ko@H', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.117682, -85.101559]","[41.117698, -85.101767]",,3.334,4.64,FALSE,FALSE,FALSE,248.3,234.9,17526384740,17526384740,5365B3EE-CA5F-4A06-A2EE-C2A23282CAD6-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",Horizon League XC Championship 2025,8000,1604,1604,0,Run,Run,,16323504923,2025-11-01T16:14:36Z,2025-11-01T16:14:36Z,(GMT+00:00) GMT,0,,,,0,15,5,1,0,"{'id': 'a16323504923', 'summary_polyline': '', 'resource_state': 2}",FALSE,FALSE,TRUE,FALSE,everyone,FALSE,g25537727,[],4.988,,0,FALSE,FALSE,FALSE,,,FALSE,0,8,FALSE,,,,,,,
2,"{'id': 60229721, 'resource_state': 1}",CD,2462.1,877,1665,5.8,Run,Run,,Strava App,16323305559,2025-11-01T15:49:55Z,2025-11-01T11:49:55Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,2,0,2,0,"{'id': 'a16323305559', 'summary_polyline': 'k__zFtsofOUIGE[KWQMSDaCFo@EUQ_@OSKWOSKYOSWg@GCKMKYQSGME?IKEMKKOAOYIGKMOWC[HcADQBAN@BEPLDGD]HS?QEEQAOKs@O]Sa@MKIQ_@CCSFGACBG?SOE?c@QC?}@_@cC}@BDNBp@XZHHHTDx@\\F?FFLB`Ab@RBTPLBjC~@JJEPEFGp@`@p@J^@TH\\?LX~@DXaBzBLPF@LPLH`@j@v@x@PXLd@Tb@Rt@?NDD', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.121523, -85.118763]","[41.122616, -85.119179]",,2.807,5.16,FALSE,FALSE,FALSE,238.7,232.6,17408428366,17408428366,E395A127-88E7-4D5D-AE06-41BAF5999141-activity.fit,FALSE,0,0,FALSE,,,
2,"{'id': 60229721, 'resource_state': 1}",WU,3117.9,884,900,0,Run,Run,,Strava App,16322920366,2025-11-01T14:10:27Z,2025-11-01T10:10:27Z,(GMT-05:00) America/Indiana/Indianapolis,-14400,,,,0,2,0,17,0,"{'id': 'a16322920366', 'summary_polyline': 's}~yFzsofO[CaAOSIEG_@WESBe@?a@DcBAQOW]w@iAkBOO_@m@i@o@KQi@]IMAO?]@GHKL{@FID@FLD@JABg@Fa@@CGEa@GKG_Bc@m@[g@MCE_AYi@We@OUKmBq@IGg@Qk@Y_A_@e@MSS]UYECEc@IaBq@c@KyBq@e@KKI_@GUM_@KwAw@GK_@_@QUYk@?CDXFJDB@FV^VVRJFJXTVDTPVHBFDAf@NDAJBLHPBLHLBDAVLXBBDXFDDJ@PHJ?VLD?pAh@j@J~@f@DDf@RDDf@PTLD?DDj@P`@TLBDDVHVLVDDFPFVFBBj@PVNPFDAVNXFjAh@B?r@XLBXLD?t@XD?JFD?XPTHXLtAb@dAb@t@RdAf@t@ZVD', 'resource_state': 2}",FALSE,FALSE,FALSE,FALSE,everyone,FALSE,"[41.121376, -85.119014]","[41.12035, -85.115526]",,3.527,4.38,FALSE,FALSE,FALSE,237.9,232.5,17408038329,17408038329,2364F44A-BE37-4B4D-9C46-C66D35EACAB8-activity.fit,FALSE,0,0,FALSE,,,
